[2026-04-09T08:41:13.250Z] GET https://bunny.net/pricing/ → 200 (329ms, 801836B)
[2026-04-09T08:41:39.077Z] GET https://developers.cloudflare.com/_astro/_commonjsHelpers.Cpj98o6Y.js → pending (?ms, ?B)
[2026-04-09T08:41:39.086Z] GET https://ot.www.cloudflare.com/public/vendor/onetrust/consent/b1e05d49-f072-4bae-9116-bdb78af15448/b1e05d49-f072-4bae-9116-bdb78af15448.json → pending (?ms, ?B)
[2026-04-09T08:41:39.230Z] GET https://developers.cloudflare.com/_astro/jsx-runtime.u17CrQMm.js → 200 (187ms, 479B)
[2026-04-09T08:41:39.230Z] GET https://developers.cloudflare.com/_astro/index.DkxVQkKC.js → 200 (187ms, 8004B)
[2026-04-09T08:41:39.230Z] GET https://developers.cloudflare.com/_astro/iconBase.CPFBFpgi.js → 200 (188ms, 2489B)
[2026-04-09T08:41:39.230Z] GET https://developers.cloudflare.com/_astro/index.20JtIH7S.js → 200 (194ms, 25609B)
[2026-04-09T08:41:39.230Z] GET https://developers.cloudflare.com/_astro/floating-ui.dom.8tJqNHB4.js → 200 (188ms, 13956B)
[2026-04-09T08:41:39.250Z] GET https://developers.cloudflare.com/_astro/index.mZKjvrN9.js → 200 (174ms, 132825B)
[2026-04-09T08:41:39.251Z] GET https://developers.cloudflare.com/_astro/index.CuU3OJ8k.js → 200 (167ms, 3654B)
[2026-04-09T08:41:39.479Z] GET https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location → 200 (463ms, 71B)
[2026-04-09T08:41:39.942Z] GET https://ot.www.cloudflare.com/public/vendor/onetrust/scripttemplates/202503.1.0/otBannerSdk.js → 200 (142ms, 491852B)
[2026-04-09T08:41:40.094Z] GET https://ot.www.cloudflare.com/public/vendor/onetrust/consent/b1e05d49-f072-4bae-9116-bdb78af15448/018debfb-4917-7240-8079-97e0dab8e6ca/en.json → pending (?ms, ?B)
[2026-04-09T08:41:40.283Z] GET https://ot.www.cloudflare.com/public/vendor/onetrust/scripttemplates/202503.1.0/assets/otCommonStyles.css → 200 (182ms, 25157B)
[2026-04-09T08:41:42.626Z] GET https://developers.cloudflare.com/_astro/privacyoptions.BWXSiJOZ_1zBYaH.svg → 200 (69ms, 1140B)
